장,조,내용
제1장 총칙,제6조 (골프존 멤버십 서비스 개요),2. 회사와 참여사는 상기 각 호의 서비스 이외에도 추가적인 서비스를 개발하여 회원 및 준회원에게 제공할 수 있으며 자세한 골프존 멤버십 서비스 및 기타 서비스 내용은 회사가 운영하는 골프존닷컴 내 골프존 멤버십 안내 페이지를 통해 공지 됩니다.
제1장 총칙,제6조 (골프존 멤버십 서비스 개요),3. 본 약관 제2조 5항에 정의된 준회원이 골프존 멤버십 서비스를 원활하게 이용하기 위해서는 회사 또는 참여사에서 정하는 약관에 대한 동의 및 개인정보 취급 방침(‘개인정보 제공 및 활용 동의’등) 등 추가 등록절차를 완료 하여야 멤버십 홈페이지 이용 및 본 조 1항에 명시된 서비스를 원활히 제공 받을 수 있습니다. 또한 멤버십 홈페이지에 회원 가입은 하였으나 카드를 발급 등록 하지 않은 고객의 경우 마일리지 사용하거나 일부 제휴영업점에서 골프존 멤버십 서비스를 이용하는데 일부 제한이 있을 수 있습니다.
제1장 총칙,제6조 (골프존 멤버십 서비스 개요),4. 회원 및 준회원에게 제공되는 골프존 멤버십 서비스는 회사의 영업정책이나 참여사의 사정에 따라 변경될 수 있습니다.
제2장 서비스의 이용,제7조 (이용계약의 성립),"1. 이용계약은 이용자가 이용계약 내용에 동의하여 회사에 서비스 이용신청(통합회원 가입신청)을 하고, 회사가 이용자의 서비스 이용신청을 승낙함으로써 성립됩니다. 회사는 이용승낙 의사를 해당 서비스화면에 게시하거나, e-mail(이하 “이메일”이라 함) 또는 기타 방법으로 이용신청자에게 통지합니다."
제2장 서비스의 이용,제7조 (이용계약의 성립),"2. 통합회원 가입은 만 14세 이상의 내국인(개인) 또는 만 14세 미만의 내국인(미성년자개인) 또는 외국인등록번호를 소유한 국내 거주 외국인이 할 수 있습니다. 다만, 14세 미만의 내국인(미성년자 개인) 회원의 경우 구매나 결제 관련 서비스에 제약이 있을 수 있습니다."
제2장 서비스의 이용,제8조 (서비스 이용 신청/ 회원가입),1. 이용자는 회사가 정한 가입 양식에 따라 회원정보를 기입한 후 이 약관에 동의한다는 의사표시를 함으로서 회원가입을 신청하며 회원가입계약의 성립 시기는 회사의 승낙이 회원에게 도달한 시점으로 합니다.
제2장 서비스의 이용,제8조 (서비스 이용 신청/ 회원가입),2. 회사는 제1항과 같이 회원으로 가입할 것을 신청한 이용자 중 다음 각 호에 해당하지 않는 한 회원으로 등록합니다.
제2장 서비스의 이용,제8조 (서비스 이용 신청/ 회원가입),"2. 회사는 제1항과 같이 회원으로 가입할 것을 신청한 이용자 중 다음 각 호에 해당하지 않는 한 회원으로 등록합니다.가) 등록 내용에 허위, 기재누락, 오기가 있는 경우"
제2장 서비스의 이용,제8조 (서비스 이용 신청/ 회원가입),2. 회사는 제1항과 같이 회원으로 가입할 것을 신청한 이용자 중 다음 각 호에 해당하지 않는 한 회원으로 등록합니다.나) 기타 회원으로 등록하는 것이 회사의 기술상 현저히 지장이 있다고 판단되는 경우
제2장 서비스의 이용,제8조 (서비스 이용 신청/ 회원가입),2. 회사는 제1항과 같이 회원으로 가입할 것을 신청한 이용자 중 다음 각 호에 해당하지 않는 한 회원으로 등록합니다.다) 회원탈퇴 후 15일 이내에 재가입을 신청하는 경우
제2장 서비스의 이용,제8조 (서비스 이용 신청/ 회원가입),2. 회사는 제1항과 같이 회원으로 가입할 것을 신청한 이용자 중 다음 각 호에 해당하지 않는 한 회원으로 등록합니다.라) 법령 또는 약관을 위배하여 이용계약이 해지된 적이 있는 이용자가 신청하는 경우
제2장 서비스의 이용,제8조 (서비스 이용 신청/ 회원가입),2. 회사는 제1항과 같이 회원으로 가입할 것을 신청한 이용자 중 다음 각 호에 해당하지 않는 한 회원으로 등록합니다.마) 서비스와 경쟁관계에 있는 자가 악의적인 이용을 목적으로 이용신청을 하는 경우
제2장 서비스의 이용,제8조 (서비스 이용 신청/ 회원가입),"2. 회사는 제1항과 같이 회원으로 가입할 것을 신청한 이용자 중 다음 각 호에 해당하지 않는 한 회원으로 등록합니다.바) 기타 이 약관에 위배되거나 위법 또는 도박, 영리추구, 미풍양속 저하 등의 부정한 이용신청임이 확인된 경우"
제2장 서비스의 이용,제8조 (서비스 이용 신청/ 회원가입),"3. 회원은 회원가입 시 등록한 사항에 변경이 있는 경우, 상당한 기간 이내에 회사에 대하여 회원정보 수정 등의 방법으로 그 변경사항을 알려야 합니다. 다만, 아이디는 원칙적으로 변경이 불가하며 부득이한 사유로 변경하고자 하는 경우에는 해당 아이디를 해지하고 재차 서비스 이용신청을 하여야 합니다."
제2장 서비스의 이용,제8조 (서비스 이용 신청/ 회원가입),"4. 회사는 회원을 등급별로 구분하여 이용시간, 이용회수, 서비스 메뉴 등을 세분하여 이용에 차등을 둘 수 있으며, 이용신청자가 만 14세 미만의 미성년자일 경우에 서비스별 안내에서 정하는 바에 따라 승낙을 보류할 수 있습니다."
제2장 서비스의 이용,제8조 (서비스 이용 신청/ 회원가입),5. 회사는 물품구매만을 위하여 서비스를 이용하고자 하는 자에게 회원가입을 하지 않고 비회원 약관동의 및 본인인증 등 제한된 정보의 입력만으로 구매서비스를 이용할 수 있도록 허용할 수 있습니다. 이러한 구매서비스의 이용 및 거래이행에 대해서도 개별약관 등에 의한 별도의 정함이 없는 경우 이 약관이 적용됩니다.
제2장 서비스의 이용,제8조 (서비스 이용 신청/ 회원가입),6. 회원의 아이디 및 닉네임은 본인인증 절차를 완료한 실명 1인당 1개의 아이디 및 닉네임을 사용하게 됩니다.
제2장 서비스의 이용,제8조 (서비스 이용 신청/ 회원가입),7. 이용자의 회원 가입 절차 완료 이후 제8조 제2항 각호에 속한 사유가 발견된 경우 이용승낙을 철회할 수 있습니다.
제2장 서비스의 이용,제9조 (서비스 이용제한),"1. 회사는 다음과 같은 사유가 있는 이용자에게 회사가 제공하는 서비스의 일부 또는 전부를 제한, 초기화, 이용계약 해지 등의 조치를 취할 수 있습니다."
제2장 서비스의 이용,제9조 (서비스 이용제한),"1. 회사는 다음과 같은 사유가 있는 이용자에게 회사가 제공하는 서비스의 일부 또는 전부를 제한, 초기화, 이용계약 해지 등의 조치를 취할 수 있습니다.가) 회원정보에 허위사실을 등록하거나, 타인의 아이디, 비밀번호 등 개인정보를 도용하는 경우"
제2장 서비스의 이용,제9조 (서비스 이용제한),"1. 회사는 다음과 같은 사유가 있는 이용자에게 회사가 제공하는 서비스의 일부 또는 전부를 제한, 초기화, 이용계약 해지 등의 조치를 취할 수 있습니다.나) 아이디를 타인과 거래하거나 타인에게 제공하는 경우"
제2장 서비스의 이용,제9조 (서비스 이용제한),"1. 회사는 다음과 같은 사유가 있는 이용자에게 회사가 제공하는 서비스의 일부 또는 전부를 제한, 초기화, 이용계약 해지 등의 조치를 취할 수 있습니다.다) 다른 이용자를 희롱 또는 위협하거나, 특정 이용자에게 지속적으로 고통 또는 불편을 주는 경우"
제2장 서비스의 이용,제9조 (서비스 이용제한),"1. 회사는 다음과 같은 사유가 있는 이용자에게 회사가 제공하는 서비스의 일부 또는 전부를 제한, 초기화, 이용계약 해지 등의 조치를 취할 수 있습니다.라) 회사가 제공하는 클라이언트 프로그램을 임의로 변경하거나, 서버를 해킹 또는 해킹시도 하는 경우, 웹사이트 또는 게시된 정보의 일부 또는 전체를 임의로 변경하는 경우"
제2장 서비스의 이용,제9조 (서비스 이용제한),"1. 회사는 다음과 같은 사유가 있는 이용자에게 회사가 제공하는 서비스의 일부 또는 전부를 제한, 초기화, 이용계약 해지 등의 조치를 취할 수 있습니다.마) 공공질서, 미풍양속 위배 등 제9조 2항에 해당하는 게시물을 게시하는 경우"
제2장 서비스의 이용,제9조 (서비스 이용제한),"1. 회사는 다음과 같은 사유가 있는 이용자에게 회사가 제공하는 서비스의 일부 또는 전부를 제한, 초기화, 이용계약 해지 등의 조치를 취할 수 있습니다.바) 회사가 제공하는 서비스를 통해 얻은 정보를 회사의 승낙 없이 서비스 이용 외의 목적으로 복제하거나, 이를 출판 및 방송 등에 사용 또는 제3자에게 제공하는 경우"
제2장 서비스의 이용,제9조 (서비스 이용제한),"1. 회사는 다음과 같은 사유가 있는 이용자에게 회사가 제공하는 서비스의 일부 또는 전부를 제한, 초기화, 이용계약 해지 등의 조치를 취할 수 있습니다.사) 회사의 직원, 운영자 또는 관계자를 사칭, 허위사실을 유포하거나, 고의로 서비스를 방해하는 등 정상적인 서비스 운영에 방해를 하는 경우"
제2장 서비스의 이용,제9조 (서비스 이용제한),"1. 회사는 다음과 같은 사유가 있는 이용자에게 회사가 제공하는 서비스의 일부 또는 전부를 제한, 초기화, 이용계약 해지 등의 조치를 취할 수 있습니다.아) 정보통신 윤리위원회 등 관련 공공기관의 시정 요구가 있는 경우"
제2장 서비스의 이용,제9조 (서비스 이용제한),"1. 회사는 다음과 같은 사유가 있는 이용자에게 회사가 제공하는 서비스의 일부 또는 전부를 제한, 초기화, 이용계약 해지 등의 조치를 취할 수 있습니다.자) 3개월 이상 서비스를 이용한 적이 없는 경우"
제2장 서비스의 이용,제9조 (서비스 이용제한),"1. 회사는 다음과 같은 사유가 있는 이용자에게 회사가 제공하는 서비스의 일부 또는 전부를 제한, 초기화, 이용계약 해지 등의 조치를 취할 수 있습니다.차) 대회의 경품이나 이벤트 당첨을 목적으로 회원탈퇴, 재가입을 반복하거나 비정상적인 방법으로 골프존시스템(GS) 스크린 라운드를 하거나 라운드 기록을 위조 또 위조 시도를 하는 경우"
제2장 서비스의 이용,제9조 (서비스 이용제한),"1. 회사는 다음과 같은 사유가 있는 이용자에게 회사가 제공하는 서비스의 일부 또는 전부를 제한, 초기화, 이용계약 해지 등의 조치를 취할 수 있습니다.카) 기타 관련법령, 약관을 포함한 회사가 정한 제반 규정을 위반하는 경우"
제2장 서비스의 이용,제9조 (서비스 이용제한),"2. 이용자가 게시한 게시물의 내용에 대한 권리와 책임은 이용자에게 있으며, 다음 사유에 해당하는 게시물의 경우 회원의 사전 동의 없이 임시 게시중단, 수정, 삭제, 이동, 등록거부 등의 조치를 취할 수 있습니다."
제2장 서비스의 이용,제9조 (서비스 이용제한),"2. 이용자가 게시한 게시물의 내용에 대한 권리와 책임은 이용자에게 있으며, 다음 사유에 해당하는 게시물의 경우 회원의 사전 동의 없이 임시 게시중단, 수정, 삭제, 이동, 등록거부 등의 조치를 취할 수 있습니다.가) 본 약관에 위배되거나 상용 또는 불법, 음란, 저속하다고 판단되는 게시물 게시나 닉네임, 닉이미지 등을 사용하는 경우"
제2장 서비스의 이용,제9조 (서비스 이용제한),"2. 이용자가 게시한 게시물의 내용에 대한 권리와 책임은 이용자에게 있으며, 다음 사유에 해당하는 게시물의 경우 회원의 사전 동의 없이 임시 게시중단, 수정, 삭제, 이동, 등록거부 등의 조치를 취할 수 있습니다.나) 다른 회원 또는 제3자를 비방, 모욕하거나 중상모략으로 명예를 훼손한 경우"
제2장 서비스의 이용,제9조 (서비스 이용제한),"2. 이용자가 게시한 게시물의 내용에 대한 권리와 책임은 이용자에게 있으며, 다음 사유에 해당하는 게시물의 경우 회원의 사전 동의 없이 임시 게시중단, 수정, 삭제, 이동, 등록거부 등의 조치를 취할 수 있습니다.다) 회사에서 규정한 게시기간이나 용량을 초과한 경우"
